Field1,Field2,Field3,Field4,Field5,Field6
447,-54.59504308,49.10545923,0.454057908,0.012327151,2020-09-21
447,-54.73194174,49.10823146,0.454057908,0.012327151,2020-09-21
448,-54.59504308,49.10545923,0.454027329,0.012325385,2020-09-21
448,-54.59068637,49.19533358,0.454027329,0.012325385,2020-09-21
448,-54.45356199,49.1923899,0.454027329,0.012325385,2020-09-21
448,-54.45816602,49.1025248,0.454027329,0.012325385,2020-09-21
448,-54.59504308,49.10545923,0.454027329,0.012325385,2020-09-21
449,-53.77414751,49.08542217,0.453807289,0.012312688,2020-09-21
449,-53.76830919,49.17523334,0.453807289,0.012312688,2020-09-21
449,-53.63134105,49.17131492,0.453807289,0.012312688,2020-09-21
449,-53.63742569,49.08151607,0.453807289,0.012312688,2020-09-21
449,-53.77414751,49.08542217,0.453807289,0.012312688,2020-09-21
450,-53.63742569,49.08151607,0.453764526,0.012310223,2020-09-21
450,-53.63134105,49.17131492,0.453764526,0.012310223,2020-09-21
450,-53.49440322,49.16723433,0.453764526,0.012310223,2020-09-21
450,-53.500734,49.07744829,0.453764526,0.012310223,2020-09-21
450,-53.63742569,49.08151607,0.453764526,0.012310223,2020-09-21
451,-53.500734,49.07744829,0.453720024,0.012307659,2020-09-21
451,-53.49440322,49.16723433,0.453720024,0.012307659,2020-09-21
451,-53.35749695,49.16299165,0.453720024,0.012307659,2020-09-21
451,-53.36407366,49.07321894,0.453720024,0.012307659,2020-09-21
451,-53.500734,49.07744829,0.453720024,0.012307659,2020-09-21
452,-53.36407366,49.07321894,0.453673781,0.012304995,2020-09-21
452,-53.35749695,49.16299165,0.453673781,0.012304995,2020-09-21
452,-53.22062343,49.15858698,0.453673781,0.012304995,2020-09-21
452,-53.22744587,49.0688281,0.453673781,0.012304995,2020-09-21
452,-53.36407366,49.07321894,0.453673781,0.012304995,2020-09-21
453,-58.29720967,49.21318388,0.454736994,0.012359971,2022-05-20
453,-58.29956909,49.30311289,0.454736994,0.012359971,2022-05-20
453,-58.16204277,49.30457781,0.454736994,0.012359971,2022-05-20
453,-58.15993289,49.21464419,0.454736994,0.012359971,2022-05-20
453,-58.29720967,49.21318388,0.454736994,0.012359971,2022-05-20
454,-58.15993289,49.21464419,0.454751751,0.012360826,2019-10-10
454,-58.16204277,49.30457781,0.454751751,0.012360826,2019-10-10
454,-58.0245059,49.30587909,0.454751751,0.012360826,2019-10-10
454,-58.02264563,49.21594137,0.454751751,0.012360826,2019-10-10
454,-58.15993289,49.21464419,0.454751751,0.012360826,2019-10-10
455,-58.02264563,49.21594137,0.454764759,0.01236158,2019-10-10
455,-58.0245059,49.30587909,0.454764759,0.01236158,2019-10-10
455,-57.88695972,49.3070167,0.454764759,0.01236158,2019-10-10
455,-57.88534911,49.21707539,0.454764759,0.01236158,2019-10-10
455,-58.02264563,49.21594137,0.454764759,0.01236158,2019-10-10
456,-55.41384605,49.20957687,0.454680047,0.012356672,2019-10-10
456,-55.4109616,49.29949449,0.454680047,0.012356672,2019-10-10
456,-55.273476,49.29752166,0.454680047,0.012356672,2019-10-10
456,-55.27660973,49.20761025,0.454680047,0.012356672,2019-10-10
456,-55.41384605,49.20957687,0.454680047,0.012356672,2019-10-10
457,-55.27660973,49.20761025,0.454658123,0.012355402,2019-10-10
457,-55.273476,49.29752166,0.454658123,0.012355402,2019-10-10
457,-55.13600607,49.29538536,0.454658123,0.012355402,2019-10-10
457,-55.13938898,49.20548067,0.454658123,0.012355402,2019-10-10
457,-55.27660973,49.20761025,0.454658123,0.012355402,2019-10-10
458,-55.13938898,49.20548067,0.454634453,0.012354031,2019-10-10
458,-55.13600607,49.29538536,0.454634453,0.012354031,2019-10-10
458,-54.99855305,49.29308561,0.454634453,0.012354031,2019-10-10
458,-55.00218503,49.20318815,0.454634453,0.012354031,2019-10-10
458,-55.13938898,49.20548067,0.454634453,0.012354031,2019-10-10
459,-55.00218503,49.20318815,0.454609035,0.012352559,2020-09-21
459,-54.99855305,49.29308561,0.454609035,0.012352559,2020-09-21
459,-54.86111819,49.29062246,0.454609035,0.012352559,2020-09-21
459,-54.86499912,49.20073276,0.454609035,0.012352559,2020-09-21
459,-55.00218503,49.20318815,0.454609035,0.012352559,2020-09-21
460,-54.86499912,49.20073276,0.454581874,0.012350987,2020-09-21
460,-54.86111819,49.29062246,0.454581874,0.012350987,2020-09-21
460,-54.72370273,49.28799599,0.454581874,0.012350987,2020-09-21
460,-54.72783249,49.19811455,0.454581874,0.012350987,2020-09-21
460,-54.86499912,49.20073276,0.454581874,0.012350987,2020-09-21
461,-54.59068637,49.19533358,0.454522311,0.01234754,2020-09-21
461,-54.58630791,49.28520623,0.454522311,0.01234754,2020-09-21
461,-54.44893497,49.28225327,0.454522311,0.01234754,2020-09-21
461,-54.45356199,49.1923899,0.454522311,0.01234754,2020-09-21
461,-54.59068637,49.19533358,0.454522311,0.01234754,2020-09-21
462,-53.63134105,49.17131492,0.454258876,0.012332313,2020-09-21
462,-53.62522608,49.26111182,0.454258876,0.012332313,2020-09-21
462,-53.4880409,49.25701836,0.454258876,0.012332313,2020-09-21
462,-53.49440322,49.16723433,0.454258876,0.012332313,2020-09-21
462,-53.63134105,49.17131492,0.454258876,0.012332313,2020-09-21
463,-53.49440322,49.16723433,0.454214265,0.012329737,2020-09-21
463,-53.4880409,49.25701836,0.454214265,0.012329737,2020-09-21
463,-53.35088747,49.25276231,0.454214265,0.012329737,2020-09-21
463,-53.35749695,49.16299165,0.454214265,0.012329737,2020-09-21
463,-53.49440322,49.16723433,0.454214265,0.012329737,2020-09-21
464,-53.35749695,49.16299165,0.454167911,0.012327062,2020-09-21
464,-53.35088747,49.25276231,0.454167911,0.012327062,2020-09-21
464,-53.21376701,49.24834376,0.454167911,0.012327062,2020-09-21
464,-53.22062343,49.15858698,0.454167911,0.012327062,2020-09-21
464,-53.35749695,49.16299165,0.454167911,0.012327062,2020-09-21
465,-58.29956909,49.30311289,0.455234984,0.012382291,2022-05-20
465,-58.30194031,49.39304041,0.455234984,0.012382291,2022-05-20
465,-58.1641632,49.39450996,0.455234984,0.012382291,2022-05-20
465,-58.16204277,49.30457781,0.455234984,0.012382291,2022-05-20
465,-58.29956909,49.30311289,0.455234984,0.012382291,2022-05-20
466,-55.82349996,49.30443161,0.455233329,0.012382195,2019-10-10
466,-55.82135318,49.3943633,0.455233329,0.012382195,2019-10-10
466,-55.68357727,49.3928765,0.455233329,0.012382195,2019-10-10
466,-55.68597483,49.3029495,0.455233329,0.012382195,2019-10-10
466,-55.82349996,49.30443161,0.455233329,0.012382195,2019-10-10
467,-55.68597483,49.3029495,0.455216601,0.012381224,2019-10-10
467,-55.68357727,49.3928765,0.455216601,0.012381224,2019-10-10
467,-55.54581336,49.39122558,0.455216601,0.012381224,2019-10-10
467,-55.54846162,49.30130378,0.455216601,0.012381224,2019-10-10
467,-55.68597483,49.3029495,0.455216601,0.012381224,2019-10-10
468,-55.54846162,49.30130378,0.455198126,0.012380151,2019-10-10
468,-55.54581336,49.39122558,0.455198126,0.012380151,2019-10-10
468,-55.40806272,49.38941058,0.455198126,0.012380151,2019-10-10
468,-55.4109616,49.29949449,0.455198126,0.012380151,2019-10-10
468,-55.54846162,49.30130378,0.455198126,0.012380151,2019-10-10
469,-55.4109616,49.29949449,0.455177901,0.012378977,2019-10-10
469,-55.40806272,49.38941058,0.455177901,0.012378977,2019-10-10
469,-55.2703266,49.38743152,0.455177901,0.012378977,2019-10-10
469,-55.273476,49.29752166,0.455177901,0.012378977,2019-10-10
469,-55.4109616,49.29949449,0.455177901,0.012378977,2019-10-10
470,-55.273476,49.29752166,0.455155923,0.012377702,2019-10-10
470,-55.2703266,49.38743152,0.455155923,0.012377702,2019-10-10
470,-55.13260625,49.38528846,0.455155923,0.012377702,2019-10-10
470,-55.13600607,49.29538536,0.455155923,0.012377702,2019-10-10
470,-55.273476,49.29752166,0.455155923,0.012377702,2019-10-10
471,-55.13600607,49.29538536,0.455132198,0.012376325,2019-10-10
471,-55.13260625,49.38528846,0.455132198,0.012376325,2019-10-10
471,-54.99490292,49.38298145,0.455132198,0.012376325,2019-10-10
471,-54.99855305,49.29308561,0.455132198,0.012376325,2019-10-10
471,-55.13600607,49.29538536,0.455132198,0.012376325,2019-10-10
472,-54.99855305,49.29308561,0.455106719,0.012374847,2020-09-21
472,-54.99490292,49.38298145,0.455106719,0.012374847,2020-09-21
472,-54.85721786,49.38051053,0.455106719,0.012374847,2020-09-21
472,-54.86111819,49.29062246,0.455106719,0.012374847,2020-09-21
472,-54.99855305,49.29308561,0.455106719,0.012374847,2020-09-21
473,-54.86111819,49.29062246,0.455079493,0.012373268,2020-09-21
473,-54.85721786,49.38051053,0.455079493,0.012373268,2020-09-21
473,-54.71955233,49.37787576,0.455079493,0.012373268,2020-09-21
473,-54.72370273,49.28799599,0.455079493,0.012373268,2020-09-21
473,-54.86111819,49.29062246,0.455079493,0.012373268,2020-09-21
474,-54.72370273,49.28799599,0.455050515,0.012371588,2020-09-21
474,-54.71955233,49.37787576,0.455050515,0.012371588,2020-09-21
474,-54.58190758,49.3750772,0.455050515,0.012371588,2020-09-21
474,-54.58630791,49.28520623,0.455050515,0.012371588,2020-09-21
474,-54.72370273,49.28799599,0.455050515,0.012371588,2020-09-21
475,-54.58630791,49.28520623,0.455019789,0.012369806,2020-09-21
475,-54.58190758,49.3750772,0.455019789,0.012369806,2020-09-21
475,-54.44428484,49.37211491,0.455019789,0.012369806,2020-09-21
475,-54.44893497,49.28225327,0.455019789,0.012369806,2020-09-21
475,-54.58630791,49.28520623,0.455019789,0.012369806,2020-09-21
476,-54.44893497,49.28225327,0.454987313,0.012367924,2020-09-21
476,-54.44428484,49.37211491,0.454987313,0.012367924,2020-09-21
476,-54.30668538,49.36898895,0.454987313,0.012367924,2020-09-21
476,-54.31158515,49.27913715,0.454987313,0.012367924,2020-09-21
476,-54.44893497,49.28225327,0.454987313,0.012367924,2020-09-21
477,-53.76244177,49.26504259,0.45479869,0.012356999,2020-09-21
477,-53.75654507,49.35484991,0.45479869,0.012356999,2020-09-21
477,-53.61908059,49.35090674,0.45479869,0.012356999,2020-09-21
477,-53.62522608,49.26111182,0.45479869,0.012356999,2020-09-21
477,-53.76244177,49.26504259,0.45479869,0.012356999,2020-09-21
478,-53.62522608,49.26111182,0.45475572,0.012354513,2020-09-21
478,-53.61908059,49.35090674,0.45475572,0.012354513,2020-09-21
478,-53.48164682,49.34680037,0.45475572,0.012354513,2020-09-21
478,-53.4880409,49.25701836,0.45475572,0.012354513,2020-09-21
478,-53.62522608,49.26111182,0.45475572,0.012354513,2020-09-21
479,-53.4880409,49.25701836,0.454711001,0.012351926,2020-09-21
479,-53.48164682,49.34680037,0.454711001,0.012351926,2020-09-21
479,-53.34424501,49.3425309,0.454711001,0.012351926,2020-09-21
479,-53.35088747,49.25276231,0.454711001,0.012351926,2020-09-21
479,-53.4880409,49.25701836,0.454711001,0.012351926,2020-09-21
480,-58.30194031,49.39304041,0.455735483,0.012404723,2022-05-20
480,-58.3043234,49.48296644,0.455735483,0.012404723,2022-05-20
480,-58.16629426,49.48444064,0.455735483,0.012404723,2022-05-20
480,-58.1641632,49.39450996,0.455735483,0.012404723,2022-05-20
480,-58.30194031,49.39304041,0.455735483,0.012404723,2022-05-20
481,-58.1641632,49.39450996,0.455750308,0.012405586,2019-10-10
481,-58.16629426,49.48444064,0.455750308,0.012405586,2019-10-10
481,-58.02825442,49.48575016,0.455750308,0.012405586,2019-10-10
481,-58.02637548,49.39581535,0.455750308,0.012405586,2019-10-10
481,-58.1641632,49.39450996,0.455750308,0.012405586,2019-10-10
482,-58.02637548,49.39581535,0.455763379,0.012406346,2019-10-10
482,-58.02825442,49.48575016,0.455763379,0.012406346,2019-10-10
482,-57.89020516,49.48689497,0.455763379,0.012406346,2019-10-10
482,-57.88857838,49.39695656,0.455763379,0.012406346,2019-10-10
482,-58.02637548,49.39581535,0.455763379,0.012406346,2019-10-10
483,-57.88857838,49.39695656,0.455774695,0.012407005,2019-10-10
483,-57.89020516,49.48689497,0.455774695,0.012407005,2019-10-10
483,-57.75214773,49.48787504,0.455774695,0.012407005,2019-10-10
483,-57.75077318,49.39793354,0.455774695,0.012407005,2019-10-10
483,-57.88857838,49.39695656,0.455774695,0.012407005,2019-10-10
484,-57.75077318,49.39793354,0.455784256,0.012407561,2019-10-10
484,-57.75214773,49.48787504,0.455784256,0.012407561,2019-10-10
484,-57.61408341,49.48869036,0.455784256,0.012407561,2019-10-10
484,-57.61296113,49.39874629,0.455784256,0.012407561,2019-10-10
484,-57.75077318,49.39793354,0.455784256,0.012407561,2019-10-10
485,-56.23474043,49.39783863,0.455773588,0.01240694,2019-10-10
485,-56.23333938,49.48777983,0.455773588,0.01240694,2019-10-10
485,-56.09528275,49.48678245,0.455773588,0.01240694,2019-10-10
485,-56.09693602,49.39684439,0.455773588,0.01240694,2019-10-10
485,-56.23474043,49.39783863,0.455773588,0.01240694,2019-10-10
486,-56.09693602,49.39684439,0.455762088,0.012406271,2019-10-10
486,-56.09528275,49.48678245,0.455762088,0.012406271,2019-10-10
486,-55.95723442,49.48562033,0.455762088,0.012406271,2019-10-10
486,-55.95913985,49.39568594,0.455762088,0.012406271,2019-10-10
486,-56.09693602,49.39684439,0.455762088,0.012406271,2019-10-10
487,-55.82135318,49.3943633,0.455733824,0.012404627,2019-10-10
487,-55.81919565,49.48429351,0.455733824,0.012404627,2019-10-10
487,-55.6811677,49.48280202,0.455733824,0.012404627,2019-10-10
487,-55.68357727,49.3928765,0.455733824,0.012404627,2019-10-10
487,-55.82135318,49.3943633,0.455733824,0.012404627,2019-10-10
488,-55.68357727,49.3928765,0.455717059,0.012403651,2019-10-10
488,-55.6811677,49.48280202,0.455717059,0.012403651,2019-10-10
488,-55.54315184,49.48114588,0.455717059,0.012403651,2019-10-10
488,-55.54581336,49.39122558,0.455717059,0.012403651,2019-10-10
488,-55.68357727,49.3928765,0.455717059,0.012403651,2019-10-10
489,-55.54581336,49.39122558,0.455698539,0.012402574,2019-10-10
489,-55.54315184,49.48114588,0.455698539,0.012402574,2019-10-10
489,-55.40514933,49.47932514,0.455698539,0.012402574,2019-10-10
489,-55.40806272,49.38941058,0.455698539,0.012402574,2019-10-10
489,-55.54581336,49.39122558,0.455698539,0.012402574,2019-10-10
490,-55.40806272,49.38941058,0.455678264,0.012401395,2019-10-10
490,-55.40514933,49.47932514,0.455678264,0.012401395,2019-10-10
490,-55.26716143,49.47733983,0.455678264,0.012401395,2019-10-10
490,-55.2703266,49.38743152,0.455678264,0.012401395,2019-10-10
490,-55.40806272,49.38941058,0.455678264,0.012401395,2019-10-10
491,-55.2703266,49.38743152,0.455656235,0.012400114,2019-10-10
491,-55.26716143,49.47733983,0.455656235,0.012400114,2019-10-10
491,-55.1291894,49.47518999,0.455656235,0.012400114,2019-10-10
491,-55.13260625,49.38528846,0.455656235,0.012400114,2019-10-10
491,-55.2703266,49.38743152,0.455656235,0.012400114,2019-10-10
492,-55.13260625,49.38528846,0.455632452,0.012398731,2019-10-10
492,-55.1291894,49.47518999,0.455632452,0.012398731,2019-10-10
492,-54.99123451,49.47287569,0.455632452,0.012398731,2019-10-10
492,-54.99490292,49.38298145,0.455632452,0.012398731,2019-10-10
492,-55.13260625,49.38528846,0.455632452,0.012398731,2019-10-10
493,-54.99490292,49.38298145,0.455606913,0.012397247,2020-09-21
493,-54.99123451,49.47287569,0.455606913,0.012397247,2020-09-21
493,-54.85329801,49.47039696,0.455606913,0.012397247,2020-09-21
493,-54.85721786,49.38051053,0.455606913,0.012397247,2020-09-21
493,-54.99490292,49.38298145,0.455606913,0.012397247,2020-09-21
494,-54.85721786,49.38051053,0.455579622,0.012395661,2020-09-21
494,-54.85329801,49.47039696,0.455579622,0.012395661,2020-09-21
494,-54.71538116,49.46775387,0.455579622,0.012395661,2020-09-21
494,-54.71955233,49.37787576,0.455579622,0.012395661,2020-09-21
494,-54.85721786,49.38051053,0.455579622,0.012395661,2020-09-21
495,-54.71955233,49.37787576,0.455550574,0.012393973,2020-09-21
495,-54.71538116,49.46775387,0.455550574,0.012393973,2020-09-21
495,-54.57748522,49.46494646,0.455550574,0.012393973,2020-09-21
495,-54.58190758,49.3750772,0.455550574,0.012393973,2020-09-21
495,-54.71955233,49.37787576,0.455550574,0.012393973,2020-09-21
496,-54.58190758,49.3750772,0.455519774,0.012392184,2020-09-21
496,-54.57748522,49.46494646,0.455519774,0.012392184,2020-09-21
496,-54.43961144,49.46197481,0.455519774,0.012392184,2020-09-21
496,-54.44428484,49.37211491,0.455519774,0.012392184,2020-09-21
496,-54.58190758,49.3750772,0.455519774,0.012392184,2020-09-21
497,-54.44428484,49.37211491,0.45548722,0.012390293,2020-09-21
497,-54.43961144,49.46197481,0.45548722,0.012390293,2020-09-21
497,-54.30176109,49.45883899,0.45548722,0.012390293,2020-09-21
497,-54.30668538,49.36898895,0.45548722,0.012390293,2020-09-21
497,-54.44428484,49.37211491,0.45548722,0.012390293,2020-09-21
498,-54.30668538,49.36898895,0.455452911,0.012388301,2020-09-21
498,-54.30176109,49.45883899,0.455452911,0.012388301,2020-09-21
498,-54.1639354,49.45553905,0.455452911,0.012388301,2020-09-21
498,-54.16911042,49.3656994,0.455452911,0.012388301,2020-09-21
498,-54.30668538,49.36898895,0.455452911,0.012388301,2020-09-21
499,-54.16911042,49.3656994,0.455416848,0.012386208,2020-09-21
499,-54.1639354,49.45553905,0.455416848,0.012386208,2020-09-21
499,-54.02613564,49.45207507,0.455416848,0.012386208,2020-09-21
499,-54.03156122,49.36224632,0.455416848,0.012386208,2020-09-21
499,-54.16911042,49.3656994,0.455416848,0.012386208,2020-09-21
500,-54.03156122,49.36224632,0.455379035,0.012384013,2020-09-21
500,-54.02613564,49.45207507,0.455379035,0.012384013,2020-09-21
500,-53.88836305,49.44844713,0.455379035,0.012384013,2020-09-21
500,-53.89403902,49.3586298,0.455379035,0.012384013,2020-09-21
500,-54.03156122,49.36224632,0.455379035,0.012384013,2020-09-21
501,-53.89403902,49.3586298,0.455339465,0.012381718,2020-09-21
501,-53.88836305,49.44844713,0.455339465,0.012381718,2020-09-21
501,-53.75061888,49.44465531,0.455339465,0.012381718,2020-09-21
501,-53.75654507,49.35484991,0.455339465,0.012381718,2020-09-21
501,-53.89403902,49.3586298,0.455339465,0.012381718,2020-09-21
502,-53.75654507,49.35484991,0.455298145,0.012379321,2020-09-21
502,-53.75061888,49.44465531,0.455298145,0.012379321,2020-09-21
502,-53.61290438,49.44069969,0.455298145,0.012379321,2020-09-21
502,-53.61908059,49.35090674,0.455298145,0.012379321,2020-09-21
502,-53.75654507,49.35484991,0.455298145,0.012379321,2020-09-21
503,-58.16629426,49.48444064,0.456253369,0.012428134,2022-06-16
503,-58.168436,49.57436984,0.456253369,0.012428134,2022-06-16
503,-58.03014279,49.5756835,0.456253369,0.012428134,2022-06-16
503,-58.02825442,49.48575016,0.456253369,0.012428134,2022-06-16
503,-58.16629426,49.48444064,0.456253369,0.012428134,2022-06-16
504,-58.02825442,49.48575016,0.456266471,0.012428898,2022-06-16
504,-58.03014279,49.5756835,0.456266471,0.012428898,2022-06-16
504,-57.89184009,49.57683193,0.456266471,0.012428898,2022-06-16
504,-57.89020516,49.48689497,0.456266471,0.012428898,2022-06-16
504,-58.02825442,49.48575016,0.456266471,0.012428898,2022-06-16
